,Unnamed: 0,Song,Artist,lyrics,Lyrics
161,,Mountains,Gotts Street Park,"I hope you find a way to deal with all the pressure
Here's a lesson from my presence, so everything is overwhelm
Moments seem to counteract, at times I wish that I'd go back
And fuck up when I had the chance and keep it on a need to know basis
I'm basic, a busted child
I'm a pessimistic mess and so I can't be wowed
Daddy's self-destructive trace that seems to plague his child
Like how'd you think that I was swimming when it was clear that I was drowning?
Hands, they fold like prayer at school, my youth up from the fountain
And searching something deeper, so I'm trekking up thеse mountains
In Nike sweats and a worn out vеst
And some mashed up creps just to find that

All I see is what could be
Not what was, all my wants
They seem to be my new needs
And for once, I'm breaking off
'Cause all I see is what could be
Not what was, all my wants
They seem to be my new needs
And for once, I'm breaking off

I'm back, not better, secured some cheddar
The ties been severed, the storm's been weathered
I catch my cruise and change my views
To pick up where I left off as the same damn fool
It's cost my time and cost my pride
It's crossed my mind that maybe I'm
The author of the things I hate, I hope in time I demonstrate
On how to not disintegrate outside of all the mess I made
Freeze up, how to ease up, so I'd see love
I'm freed up, not a leader, it don't mean much
I need ya to be eager, to be okay
To be alright

All I see is what could be
Not what was, all my wants
They seem to be my new needs
And for once, I'm breaking off
'Cause all I see is what could be
Not what was, all my wants
They seem to be my new needs
And for once, I'm breaking off",
162,,Stuck In The Middle,Greentea Peng,"Stuck in the middle
I have been pushed, I have been pulled
There is no leading me, no more astray
I have been pushed, I have been pulled
There is no need

I walk these streets amongst lost souls
I know there is no space for doubt no more
It's all written, that's how it goes
No point in resistin' the flow, gettin' your energy low
Worryin' 'bout tings that you can't control
Had to dip out and into my zone

Listen closely, what's that sound
Rising up from the underground?
Their heads ain't lost, but it ain't been found
Ain't in the habit of sticking around
Ain't in the habit of sticking around

Stuck in the middle
I have been pushеd and I've been pulled
Therе is no foolin' me no more, no way
I have been pushed and I've been pulled
You have no say no more

I walk these lands with open mind and eyes
I find the more conclusions, the more I just feel confined
No more wasting time on your negative vibes, tryna stay in line
I'm tryna stay in line

Listen closely, what's that sound (Oh, yeah)
Rising up from the underground? (Oh, yeah)
Their heads ain't lost, but it ain't been found (Oh, yeah)
Ain't in the habit of sticking around
Ain't in the habit of sticking around
Listen closely, what's that sound (Oh, yeah)
Rising up from the underground? (Oh, yeah)
Their heads ain't lost, but it ain't been found (Oh, yeah)
Ain't in the habit of sticking around
Ain't in the habit of sticking around, no, no, no

I have been pushed, I have been
I have been pushed, I have been
I have been, I have been
I have been pushed, I have been pulled
I have been
I have been pushed, I have been

Tryna stay in line",
163,,Wish You Were Dead,Lola Young,"Can you come around?
Fuck me nice
Pull my hair
Sing me lullabies
We can pretend that we're in love

When you come around
I'll wear red
I'll forget all the awful things you've ever said
Though we can pretend that we're in love
We can pretend that we're in love

Until I throw a punch
You call me a cunt
And that tips me over the edge
You throw my phone out the window
The next thing thе name is said she's calling the fеds
And I wish you were dead
For a sec
I wish you were dead
I wish you were dead

But then you come around
At 10pm
We watch TV
And break a bit
We can pretend that we're in love
We can pretend that we're in love

Until I throw a punch
You call me a cunt
And that tips me over the edge
You throw my phone out the window
The next thing the name is said she's calling the feds
And I wish you were dead
For a sec
I wish you were dead
I wish you were dead

Can you come around?
You fuck me nice
You pull my hair
Sing me lullabies

Until I throw a punch
You call me a cunt
And that tips me over the edge
You throw my phone out the window
The next thing the name is said she's calling the feds
And I wish you were dead
I wish you were dead
I wish you were dead
For a sec
I wish you were dead
I wish you were dead",
164,,Ok Love You Bye,Olivia Dean,"Okay, love you, bye
I didn't mean to pick a fight
But, oh well, note to self
Four pints in, you’re someone else

If you can't see my mirrors
Then I can't see you
So don’t say you won't forgive me
‘Cause you always do
At least you say you do
It's funny how when it's upside down
I push through, I just put up with you

Okay, don't be smart
Who do you think you are?
With your earring, walking tall
Doing your best to make me feel small

If you can't see my mirrors
Then I can't see you
So don't say you won’t forgive me
‘Cause you always do
At least you say you do
It’s funny how when it's upside down
I push through, I just put up with you

Okay, love you, bye
Okay, love you, bye
Okay, love you, bye

Oh well, note to self
Four pints in, I’m someone else
But you're no angel, please
Could you just put up with me?

If you can't see my mirrors
Then I can't see you
So don’t say you won't forgive me
‘Cause you always do
At least you say you do
It's funny how when it's upside down
I push through, I just put up with you
I just put up with you, I just put up with you",
165,,VIEWS,Noga Erez,"People buy views, I know it's old news
But also bad news for everybody
People buy views, I know it's old news
But I got bad news for everybody
Holy water is no juice but I know us Jews
We don't like to lose to anybody
People buy views but I don't buy views
Don't turn on my fuse and watch your back

And watch your back, I break your neck
I pop a can of Ironlak and paint you black
Your name in black, the list, I'm keeping over-packed
The others keep the numbers fake and cut the ranks so
Everyday I'm low until I blow
Digging hell like call me Dasha Snow
Money let the puppets run the show
Under radar, calling me Jane Doe
Ándale, my B, we have to go, see ya later
Underrated, still it's me, LMAO
At the gate of Eden Garden, I'll be on the speedy boarding
Tiny trolley with my slate in, clean and shining
But they don't mind it, you gotta chime in

No, they don't know, they don't know what I keep in store
When I be counting big cash, they be on the score
They don't know, they don't know what I keep in store
Bye fools, buy views, touch wood, no
I don't fuck with that (I don't fuck with that)
I don't fuck with that

People buy views, I know it's old news
But also bad news for everybody
People buy views, I know it's old news
But I got bad news for everybody
Holy water is no juice but I know us Jews
We don't like to lose to anybody
People buy views but I don't buy views
Don't turn on my fuse and watch your back

Wait
One, two, three, four, five, six, seven
You ain't gettin' views and I know you jealous
Eight, nine, ten milli' like Eleven
I'ma elevate the bread 'til we get to Heaven
I gotta whole lotta cash, blowin' it fast
Looking like I've stolen a stash, whoa, I'm the best, baby
Y'all lotta hate, not getting cake
I can tell that you represent that fakeness
Wait, yeah, shut the fuck up
I could tell your whole damn career is goin' under
Last year, I heated up the winter like the summer
So this year, I'm messin' up the budget (Sheesh)

No, they don't know, they don't know what I keep in store
When I be counting big cash, they be on the score
They don't know, they don't know what I keep in store
Bye fools, buy views, touch wood, no
Shit just hit the fan (Shit just hit the fan)
Shit just hit the fan (Shit just hit the fan)
Shit just hit the fan
Shit just hit the fan

People buy views, I know it's old news
But also bad news for everybody (They don't know, they don't know)
People buy views, I know it's old news
But I got bad news for everybody (They don't know, they don't)
Holy water is no juice but I know us Jews
We don't like to lose to anybody
People buy views but I don't buy views
Don't turn on my fuse and watch your back",
166,,Danger,Olivia Dean,"Danger with your love
I'm in danger with your love
Let me lay here in your love
Let me lay here in your love

Oh, no
Looks like we're in this thing together
Oh, no
Looks like it keeps on getting better

Why suddenly would I rather be with you than anyone?
Why do I feel like the world is ending too?

It looks like I'm in danger
Whenever I look in your eyes
It's strange, but I don't see us saying goodbye
So I'll let you move in closer
I want you too, I know there's danger
But I want your love to be mine

I'm in danger with your love
I'm in danger with your love
Let me lay here in your love
Let me lay here in your love

You make me feel like I got new emotions
I wanna bathe you in you, babe
And swim into your ocean

Why suddenly would I rather be with you than anyone?
Why do I feel like the world is ending too?

It looks like I'm in danger
Whenever I look in your eyes
It's strange, but I don't see us saying goodbye
So I'll let you move in closer
I want you too, I know it's danger
But I want your love to be mine

I'm in danger with your love
I'm in danger with your love
Let me lay here in your love
Let me lay here in your love (And I know, know, know)

There's nothing I can do
You really make go against my nature
Loving you is too easy, oh, it's looks like I'm danger
Nothing I can do
You really make go against my nature
Loving you is too easy, oh, it's looks like I'm danger

Oh, it's looks like I'm danger
Whenever I look in your eyes
It's strange, but I don't see us saying goodbye
So I'll let you move in closer
I want you too, I know it's danger
But I want your love to be mine

Danger with your love
I'm in danger with your love
Let me lay here in your love
Let me lay here in your love",
167,,Just Like Her Father,BINA.,none,
168,,Black Leaves,KIRBY,"Black leaves on the Mississippi river
Black leaves in the Mississippi fire
Black leaves in the Mississippi choir
Black leaves on the Mississippi land

And we've got God and cotton
We've got sons and daughters
We've got grit and glory
We've got mama's stories
We've got strength like towers
We've got hope and power

God made woman with an iron hand
Raised her up on heaven's land
God made woman with an iron hand
Raised her up on heavеn's land

With strength like towers
Wе've got hope and power
God made woman with an iron hand
Raised her up in heaven's land

Hmm
Hmm
Hmm",
169,,Come and Get It - A COLORS SHOW,NNAVY,"If you want it
Come and get it
My baby let me see it
I wanna feel it
I could give it
If you show it
If you want it
Come and get it
My baby let me see it
I wanna feel it
I could give it
If you mean it

I want to make your heart ache
Make every cell of your body remember mine
I want to make your heart break
I won't allow you to forget me with time
I’ll serve you my sweet talking morning, noon and night
And I'll haunt your daydreams from sunrise to moonlight

If you want it
Come and get it
My baby let me see it
I wanna feel it
I could give it
If you show it
If you want it
Come and get it
My baby let me see it
I wanna feel it
I could give it
If you mean it

Admit it you cannot resist my charm
Your only way out is within my arms
You'll look for me in your bed
Howl for me in your head
And it’s just a matter of time
Till you realise you're mine
My baby come and get it...

If you want it
Come and get it
My baby let me see it
I wanna feel it
I could give it
If you show it
If you want it
Come and get it
My baby let me see it
I wanna feel it
I could give it
If you mean it",
170,,Natural Woman,Kaiit,"Ba dee, ba ba dee
Ba dee, ba ba dee
Yeah

Blind, I was blind to it all
I'd write songs to complicated piano and guitar chords
Singing ‘bout kissin’ at midnight on a rooftop
Saying you'll escort me to your bedroom, right?

We'll be watching movies all night
You know how to grind that shit right and roll that shit tight
Late night, no make up on, silk scarf on my head
You look into my eyes
""Yeah, I prefer this you instead""

You make me feel like a natural woman
You make me feel like I have some emotion
Like I have enough love to share with someone
You make me feel like a natural woman

You're pretty much my controller
Let me see you robot, haven't seen you in a minute
Yeah, nah, I don't like that stuff
Didn't know that I was keen on jazz, could rappity-rap or street tappity tap
Quit when I was 11 to work on my tennis
Now all I do is run from love
And now I guess I'm Galileo 'cause all I do is reach for the stars and Mars
And Venus, Serena

We'll be watching movies all night
You know how to grind that shit right and roll that shit tight
Late night, no make up on, silk scarf on my head
You look into my eyes
""Yeah, I prefer this you instead""

You make me feel like a natural woman
You make me feel like I have some emotion
Like I have enough  love to share with someone
You make me feel like a natural woman

We're drivin' on the 480, reactions slow but crazy
Smokin' on the purple Hazey
Picked me up at a friend's house
40 minute drive, stopped at McDonald's
Got a Happy Meal, extra pickle, Despicable Me toy inside
It's my first time, I've never kissed a guy
Like I've held his hand and maybe kissed a cheek a couple times, but
None of that lip-lip-tongue shit yet
Never done none of that lip-lip-tongue shit
You reach into my mind talking 'bout the universe
And how it ain't fair and that I won't suit blue hair
Your mum and daddy don't care
You get all the girls' attention and you blush when I say
""Mmm, yeah, I know...""
And the white girls want your baby
And the white girls want your baby
Been on some BS lately
When's the last time you hooked your boy with a fresh fade?
Have you seen his face lately?
You told me how his woman took your place
But you forgot all about that and asked me how was my day?
Yeah, I like that
And this is exactly how you make me feel

You make me feel like a natural woman
You make me feel like I have some emotion
Like I have enough love to share with someone
You make me feel like a natural woman

Ba dee, ba ba dee
Ba dee, ba ba dee",
